TICKER;DATE;SIGMA;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE
MICEXINDEXCF;18.04.2008;0.020254073;1672.76;1709.05;1672.75;1706.63;1.12E+11;
MICEXINDEXCF;21.04.2008;-0.011572514;1706.63;1717.74;1686.11;1686.88;74456919934;
MICEXINDEXCF;22.04.2008;-0.003509438;1686.88;1695.83;1677.9;1680.96;58555509851;
MICEXINDEXCF;23.04.2008;-0.004384399;1680.96;1691.96;1658.32;1673.59;76428756648;
MICEXINDEXCF;24.04.2008;-0.016037381;1673.61;1677.13;1643.71;1646.75;89910800843;
MICEXINDEXCF;25.04.2008;0.013426446;1646.75;1670.14;1642.6;1668.86;99672462712;
MICEXINDEXCF;28.04.2008;0.00388289;1668.87;1686.93;1665.51;1675.34;62789210327;
MICEXINDEXCF;29.04.2008;-0.00421407;1675.37;1680.57;1668.03;1668.28;53927352241;
MICEXINDEXCF;30.04.2008;-0.00055746;1668.28;1668.93;1650.01;1667.35;45504655950;
MICEXINDEXCF;04.05.2008;0.016205356;1667.35;1696.62;1667.35;1694.37;58597066873;
MICEXINDEXCF;05.05.2008;-0.003576551;1694.37;1701.47;1682.11;1688.31;90311569425;
MICEXINDEXCF;06.05.2008;0.00363085;1688.32;1704.94;1688.31;1694.44;1.17E+11;
MICEXINDEXCF;07.05.2008;0.026451217;1694.65;1739.88;1694.44;1739.26;99014814367;
MICEXINDEXCF;08.05.2008;0.032433334;1739.26;1803.32;1723.03;1795.67;1.15E+11;
MICEXINDEXCF;12.05.2008;0.014663051;1795.77;1828.85;1795.67;1822;90510341456;
MICEXINDEXCF;13.05.2008;0.009758507;1822;1845.41;1807.27;1839.78;93681244995;
MICEXINDEXCF;14.05.2008;0.035015056;1839.79;1905.06;1832.46;1904.2;85855991135;
MICEXINDEXCF;15.05.2008;-0.004673879;1904.2;1931.78;1888.39;1895.3;1.28E+11;
MICEXINDEXCF;16.05.2008;0.025631826;1895.3;1949.64;1895.3;1943.88;1.00E+11;
MICEXINDEXCF;19.05.2008;0.006306974;1943.47;1966.32;1931.21;1956.14;1.62E+11;
MICEXINDEXCF;20.05.2008;-0.012974531;1956.14;1956.14;1914.24;1930.76;1.10E+11;
MICEXINDEXCF;21.05.2008;0.011435911;1930.76;1963.45;1912.82;1952.84;1.33E+11;
MICEXINDEXCF;22.05.2008;-0.029695213;1952.86;1952.86;1890.84;1894.85;1.13E+11;
MICEXINDEXCF;23.05.2008;0.0078212;1894.85;1915.85;1877.5;1909.67;79785542330;
MICEXINDEXCF;26.05.2008;-0.007729084;1909.66;1909.67;1879.42;1894.91;90059265345;
MICEXINDEXCF;27.05.2008;-0.020106496;1894.96;1916.98;1851.98;1856.81;97211180120;
MICEXINDEXCF;28.05.2008;0.007776778;1856.71;1873.12;1839.6;1871.25;1.01E+11;
MICEXINDEXCF;29.05.2008;0.019826319;1871.25;1911.77;1871.25;1908.35;1.05E+11;
MICEXINDEXCF;30.05.2008;0.008850578;1908.33;1926.06;1899.5;1925.24;77288065062;
MICEXINDEXCF;02.06.2008;-0.004882508;1925.24;1932.01;1904.02;1915.84;90443485714;
MICEXINDEXCF;03.06.2008;-0.007698973;1915.37;1915.84;1892.45;1901.09;97171864747;
MICEXINDEXCF;04.06.2008;-0.030677138;1900.98;1901.09;1831.14;1842.77;1.25E+11;
MICEXINDEXCF;05.06.2008;0.000113959;1842.12;1855.22;1823.3;1842.98;1.46E+11;
MICEXINDEXCF;06.06.2008;0.005111287;1843.04;1875.1;1842.98;1852.4;1.42E+11;
MICEXINDEXCF;07.06.2008;-0.021491039;1852.39;1852.4;1810.6;1812.59;50010791475;
MICEXINDEXCF;09.06.2008;0.008451994;1812.59;1836.67;1811.06;1827.91;69542915860;
MICEXINDEXCF;10.06.2008;-0.009092351;1827.88;1827.91;1796.73;1811.29;1.06E+11;
MICEXINDEXCF;11.06.2008;0.008491186;1811.29;1833.79;1811.26;1826.67;76006189889;
MICEXINDEXCF;16.06.2008;0.002912403;1826.77;1848.84;1826.67;1831.99;67894727756;
MICEXINDEXCF;17.06.2008;0.013428021;1831.95;1858.45;1831.88;1856.59;89025816606;
MICEXINDEXCF;18.06.2008;-0.00296242;1856.59;1875.09;1846.03;1851.09;94348108361;
MICEXINDEXCF;19.06.2008;-0.001388371;1851.09;1860.59;1832.59;1848.52;87449727249;
MICEXINDEXCF;20.06.2008;-0.010440785;1848.46;1852.66;1823.23;1829.22;67925613598;
MICEXINDEXCF;23.06.2008;-0.015432807;1829.19;1830.49;1792.69;1800.99;84386373041;
MICEXINDEXCF;24.06.2008;-0.021760254;1801;1802.83;1761.06;1761.8;82963603463;
MICEXINDEXCF;25.06.2008;0.001430355;1761.72;1783.04;1752.64;1764.32;86551745236;
MICEXINDEXCF;26.06.2008;-0.003888184;1764.32;1772.34;1745.05;1757.46;64867507445;
MICEXINDEXCF;27.06.2008;0.004808075;1757.39;1772.8;1725.5;1765.91;73820238705;
MICEXINDEXCF;30.06.2008;-0.006931271;1765.99;1779.63;1739.57;1753.67;79878204958;
MICEXINDEXCF;01.07.2008;-0.03447627;1753.67;1759.97;1692.97;1693.21;76444007382;
MICEXINDEXCF;02.07.2008;0.009425883;1693.58;1720.48;1693.21;1709.17;85805294628;
MICEXINDEXCF;03.07.2008;-0.008015587;1708.86;1709.17;1668.83;1695.47;95286433530;
MICEXINDEXCF;04.07.2008;-0.016939256;1695.47;1702.95;1662.37;1666.75;57972483583;
MICEXINDEXCF;07.07.2008;0.007541623;1666.81;1690.81;1666.75;1679.32;92280616409;
MICEXINDEXCF;08.07.2008;-0.008503442;1679.32;1679.32;1631.03;1665.04;94711597579;
MICEXINDEXCF;09.07.2008;-0.005579446;1665.04;1675.78;1652.21;1655.75;1.08E+11;
MICEXINDEXCF;10.07.2008;0.002307112;1655.75;1671.71;1635.28;1659.57;84118035551;
MICEXINDEXCF;11.07.2008;-0.022632369;1659.62;1674.76;1618.6;1622.01;71891289185;
MICEXINDEXCF;14.07.2008;0.027410435;1621.88;1666.73;1621.88;1666.47;83221490584;
MICEXINDEXCF;15.07.2008;-0.022316633;1666.47;1666.48;1615.35;1629.28;97804713925;
MICEXINDEXCF;16.07.2008;0.007131985;1629.2;1644.57;1603.3;1640.9;1.41E+11;
MICEXINDEXCF;17.07.2008;0.029496008;1640.9;1689.91;1640.89;1689.3;1.24E+11;
MICEXINDEXCF;18.07.2008;-0.039193749;1688.23;1689.3;1620.56;1623.09;1.38E+11;
MICEXINDEXCF;21.07.2008;0.006943546;1623.09;1645.57;1608.96;1634.36;;
MICEXINDEXCF;22.07.2008;-0.017285053;1633.39;1634.36;1602.06;1606.11;1.49E+11;
MICEXINDEXCF;23.07.2008;-0.001911451;1606.31;1623.88;1595.14;1603.04;1.60E+11;
MICEXINDEXCF;24.07.2008;-0.018408773;1603.04;1603.12;1572.7;1573.53;1.42E+11;
MICEXINDEXCF;25.07.2008;-0.054927456;1572.95;1573.53;1478.53;1487.1;1.40E+11;
MICEXINDEXCF;28.07.2008;-0.020805595;1487.1;1515.84;1450.89;1456.16;1.34E+11;
MICEXINDEXCF;29.07.2008;-0.011777552;1456.29;1466.13;1416.17;1439.01;1.56E+11;
MICEXINDEXCF;30.07.2008;0.043217212;1439.05;1501.52;1439.01;1501.2;1.23E+11;
MICEXINDEXCF;31.07.2008;-0.003910205;1501.2;1540.92;1490.15;1495.33;1.08E+11;
MICEXINDEXCF;01.08.2008;-0.001859121;1495.26;1504.72;1473.26;1492.55;95761319130;
MICEXINDEXCF;04.08.2008;-0.027523366;1492.55;1493.07;1451.35;1451.47;1.18E+11;
MICEXINDEXCF;05.08.2008;-0.037210552;1451.47;1451.47;1396.12;1397.46;1.28E+11;
MICEXINDEXCF;06.08.2008;0.010468994;1398.08;1438.37;1352.14;1412.09;1.60E+11;
MICEXINDEXCF;07.08.2008;0.01614628;1412.08;1453.22;1406.63;1434.89;1.17E+11;
MICEXINDEXCF;08.08.2008;-0.052456983;1434.88;1434.89;1352.93;1359.62;1.52E+11;
MICEXINDEXCF;11.08.2008;0.038709345;1359.62;1413.97;1282.17;1412.25;1.51E+11;
MICEXINDEXCF;12.08.2008;0.026263055;1412.25;1466.68;1384.29;1449.34;1.43E+11;
MICEXINDEXCF;13.08.2008;-0.017180234;1449.3;1460.67;1422.7;1424.44;1.48E+11;
MICEXINDEXCF;14.08.2008;0.014265255;1424.46;1463.02;1424.44;1444.76;1.24E+11;
MICEXINDEXCF;15.08.2008;0.010686896;1444.76;1462.37;1432.17;1460.2;1.34E+11;
MICEXINDEXCF;18.08.2008;-0.007916724;1460.21;1471.16;1447.03;1448.64;1.41E+11;
MICEXINDEXCF;19.08.2008;-0.060125359;1448.63;1448.64;1351.84;1361.54;1.31E+11;
MICEXINDEXCF;20.08.2008;0.018398284;1361.54;1393.65;1361.51;1386.59;1.40E+11;
MICEXINDEXCF;21.08.2008;0.005726278;1386.61;1403.35;1345.43;1394.53;1.09E+11;
MICEXINDEXCF;22.08.2008;-0.014227016;1394.73;1412.29;1371.79;1374.69;1.15E+11;
MICEXINDEXCF;25.08.2008;-0.039361602;1375.28;1383.31;1319.27;1320.58;1.69E+11;
MICEXINDEXCF;26.08.2008;-0.020945342;1319.92;1320.58;1238.94;1292.92;1.98E+11;
MICEXINDEXCF;27.08.2008;0.00747146;1293.02;1323.84;1264.57;1302.58;2.04E+11;
MICEXINDEXCF;28.08.2008;0.048142916;1302.94;1366.09;1295.84;1365.29;1.76E+11;
MICEXINDEXCF;29.08.2008;-0.011990127;1365.11;1365.29;1328.54;1348.92;1.99E+11;
MICEXINDEXCF;01.09.2008;0.012839902;1348.9;1381;1332.27;1366.24;2.18E+11;
MICEXINDEXCF;02.09.2008;0.002012824;1366.24;1375.67;1339.93;1368.99;2.10E+11;
MICEXINDEXCF;03.09.2008;-0.032140483;1368.99;1368.99;1323.08;1324.99;2.05E+11;
MICEXINDEXCF;04.09.2008;-0.032551189;1324.96;1351.7;1272.66;1281.86;1.93E+11;
MICEXINDEXCF;05.09.2008;-0.036782488;1280.61;1281.86;1166.03;1234.71;1.96E+11;
MICEXINDEXCF;08.09.2008;0.031643058;1234.72;1297.16;1234.71;1273.78;2.09E+11;
MICEXINDEXCF;09.09.2008;-0.090839862;1273.69;1273.78;1148.45;1158.07;1.71E+11;
MICEXINDEXCF;10.09.2008;-0.037476146;1158.03;1162.25;1072.33;1114.67;2.15E+11;
MICEXINDEXCF;11.09.2008;-0.037365319;1114.67;1139.62;1070.93;1073.02;1.77E+11;
MICEXINDEXCF;12.09.2008;0.060334383;1073.02;1149.78;1073.02;1137.76;1.75E+11;
MICEXINDEXCF;15.09.2008;-0.061796864;1137.76;1137.76;1040.34;1067.45;1.97E+11;
MICEXINDEXCF;16.09.2008;-0.174509345;1067.45;1067.45;864.79;881.17;1.45E+11;
MICEXINDEXCF;17.09.2008;-0.030913445;881.32;948.31;788.34;853.93;79786134828;
MICEXINDEXCF;18.09.2008;0;;853.93;853.93;853.93;1.67E+11;
MICEXINDEXCF;19.09.2008;0.286932184;853.95;1125.01;853.93;1098.95;1.50E+11;
MICEXINDEXCF;22.09.2008;0.006169525;1098.95;1162.55;1080.31;1105.73;1.75E+11;
MICEXINDEXCF;23.09.2008;-0.031246326;1105.8;1105.8;1047.52;1071.18;1.41E+11;
MICEXINDEXCF;24.09.2008;0.032244814;1071.18;1122.03;1071.18;1105.72;1.35E+11;
MICEXINDEXCF;25.09.2008;-0.009233802;1105.69;1113.44;1075;1095.51;1.24E+11;
MICEXINDEXCF;26.09.2008;-0.015034094;1095.51;1097.23;1063.03;1079.04;1.40E+11;
MICEXINDEXCF;29.09.2008;-0.055048932;1079.04;1084.12;1015.08;1019.64;1.62E+11;
MICEXINDEXCF;30.09.2008;0.007865521;1019.64;1035.16;945.48;1027.66;1.71E+11;
MICEXINDEXCF;01.10.2008;-0.010207656;1027.71;1052.27;1004.74;1017.17;1.29E+11;
MICEXINDEXCF;02.10.2008;-0.040357069;1017.17;1029.44;974.48;976.12;1.23E+11;
MICEXINDEXCF;03.10.2008;-0.052831619;975.96;976.12;904.12;924.55;1.29E+11;
MICEXINDEXCF;06.10.2008;-0.186631334;924.52;924.55;743.32;752;1.33E+11;
MICEXINDEXCF;07.10.2008;-0.00962766;752;794.72;691.53;744.76;1.18E+11;
MICEXINDEXCF;08.10.2008;-0.143522746;744.56;744.76;631.5;637.87;59047271819;
MICEXINDEXCF;09.10.2008;0.097982348;637.93;747.98;637.87;700.37;99697670403;
MICEXINDEXCF;10.10.2008;0;;700.37;700.37;700.37;1.34E+11;
MICEXINDEXCF;13.10.2008;-0.048545769;700.37;733.3;654.91;666.37;1.85E+11;
MICEXINDEXCF;14.10.2008;0.133334334;666.81;775.04;666.37;755.22;1.80E+11;
MICEXINDEXCF;15.10.2008;-0.086742936;755.22;755.22;681.06;689.71;1.69E+11;
MICEXINDEXCF;16.10.2008;-0.091139754;689.7;689.71;611.92;626.85;1.67E+11;
MICEXINDEXCF;17.10.2008;-0.043407514;626.85;666.95;576.52;599.64;1.74E+11;
MICEXINDEXCF;20.10.2008;0.044660129;599.77;639.24;599.64;626.42;1.54E+11;
MICEXINDEXCF;21.10.2008;0.041649373;626.62;669.45;626.42;652.51;1.49E+11;
MICEXINDEXCF;22.10.2008;-0.037378737;652.5;652.51;612.09;628.12;1.51E+11;
MICEXINDEXCF;23.10.2008;-0.046567535;628.12;628.12;583.25;598.87;1.59E+11;
MICEXINDEXCF;24.10.2008;-0.142351429;598.87;598.87;508.84;513.62;1.49E+11;
MICEXINDEXCF;27.10.2008;0;;513.62;513.62;513.62;1.22E+11;
MICEXINDEXCF;28.10.2008;0.041372999;513.63;541.5;493.61;534.87;1.78E+11;
MICEXINDEXCF;29.10.2008;0.138370071;534.87;609.37;534.87;608.88;1.76E+11;
MICEXINDEXCF;30.10.2008;0.194636053;608.9;729.21;608.88;727.39;1.97E+11;
MICEXINDEXCF;31.10.2008;0.006282737;727.38;735.44;688.01;731.96;2.01E+11;
MICEXINDEXCF;01.11.2008;0.047762173;731.97;797.46;731.96;766.92;1.24E+11;
MICEXINDEXCF;05.11.2008;0.010783393;769.34;871.52;761.17;775.19;1.74E+11;
MICEXINDEXCF;06.11.2008;-0.096234472;775.18;775.19;700.55;700.59;1.64E+11;
MICEXINDEXCF;07.11.2008;0.036169514;700.24;732.54;680.86;725.93;1.53E+11;
MICEXINDEXCF;10.11.2008;0.021462124;725.93;787.44;725.93;741.51;1.52E+11;
MICEXINDEXCF;11.11.2008;-0.126377257;740.93;741.51;644.79;647.8;1.42E+11;
MICEXINDEXCF;12.11.2008;0;;647.8;647.8;647.8;1.11E+11;
MICEXINDEXCF;13.11.2008;-0.076211794;647.29;647.8;536.64;598.43;1.74E+11;
MICEXINDEXCF;14.11.2008;-0.010627809;598.44;661.52;591.83;592.07;1.53E+11;
MICEXINDEXCF;17.11.2008;-0.052713362;592.07;596.62;546.68;560.86;1.53E+11;
MICEXINDEXCF;18.11.2008;0.032646293;560.79;579.82;520.35;579.17;1.46E+11;
MICEXINDEXCF;19.11.2008;-0.036345115;579.18;579.67;534.22;558.12;1.42E+11;
MICEXINDEXCF;20.11.2008;-0.043754031;558.12;558.12;503.54;533.7;1.50E+11;
MICEXINDEXCF;21.11.2008;-0.031422147;533.7;562.33;515.97;516.93;1.37E+11;
MICEXINDEXCF;24.11.2008;0.170119745;516.94;605.33;516.93;604.87;1.44E+11;
MICEXINDEXCF;25.11.2008;-0.016069569;604.9;637.91;590.45;595.15;1.72E+11;
MICEXINDEXCF;26.11.2008;-0.011980173;595.15;609.57;585.16;588.02;1.65E+11;
MICEXINDEXCF;27.11.2008;0.048756845;588.33;632.73;588.02;616.69;1.85E+11;
MICEXINDEXCF;28.11.2008;-0.008707779;616.69;622.9;593.3;611.32;61672761660;
MICEXINDEXCF;01.12.2008;-0.072089904;611.33;614.04;567.13;567.25;1.27E+11;
MICEXINDEXCF;02.12.2008;0.022318202;567.24;581.51;538.12;579.91;1.66E+11;
MICEXINDEXCF;03.12.2008;-0.022262075;579.91;583.43;556.31;567;1.65E+11;
MICEXINDEXCF;04.12.2008;0.001657848;567;581.29;557.05;567.94;1.74E+11;
MICEXINDEXCF;05.12.2008;-0.009860196;567.52;573.81;553.82;562.34;1.52E+11;
MICEXINDEXCF;08.12.2008;0.099477185;562.34;619.64;562.34;618.28;1.75E+11;
MICEXINDEXCF;09.12.2008;-0.016950249;618.28;621.19;599.31;607.8;1.58E+11;
MICEXINDEXCF;10.12.2008;0.017834814;607.8;624.7;604.89;618.64;1.52E+11;
MICEXINDEXCF;11.12.2008;0.016552438;618.64;634.63;617.68;628.88;1.74E+11;
MICEXINDEXCF;12.12.2008;-0.013277573;628.8;628.88;588.92;620.53;1.86E+11;
MICEXINDEXCF;15.12.2008;0.034728377;620.91;656.31;620.53;642.08;1.90E+11;
MICEXINDEXCF;16.12.2008;0.003955893;642.08;651.23;633.23;644.62;1.82E+11;
MICEXINDEXCF;17.12.2008;-0.003474915;644.83;659.22;634.9;642.38;;
MICEXINDEXCF;18.12.2008;-0.053426321;642.38;647.51;604.78;608.06;1.89E+11;
MICEXINDEXCF;19.12.2008;0.006561852;608.05;612.93;588.77;612.05;1.83E+11;
MICEXINDEXCF;22.12.2008;0.035258557;612.07;633.99;607.42;633.63;1.63E+11;
MICEXINDEXCF;23.12.2008;0.043716364;633.61;662.74;620.78;661.33;1.66E+11;
MICEXINDEXCF;24.12.2008;-0.024375123;661.33;676.24;642.52;645.21;1.72E+11;
MICEXINDEXCF;25.12.2008;-0.02701446;645.21;648.85;621.19;627.78;1.63E+11;
MICEXINDEXCF;26.12.2008;-0.03063175;627.81;636.98;607.63;608.55;1.65E+11;
MICEXINDEXCF;29.12.2008;0.008594199;608.65;630.67;608.55;613.78;1.68E+11;
MICEXINDEXCF;30.12.2008;0.006598455;613.78;621.32;601.06;617.83;2.01E+11;
MICEXINDEXCF;31.12.2008;0.002751566;617.97;620.28;612.77;619.53;1.32E+11;
MICEXINDEXCF;11.01.2009;0.025616193;619.53;642.05;619.53;635.4;1.46E+11;
MICEXINDEXCF;12.01.2009;0.028139754;635.4;661.52;633.22;653.28;1.42E+11;
MICEXINDEXCF;13.01.2009;0.002877786;653.28;662.41;642;655.16;1.70E+11;
MICEXINDEXCF;14.01.2009;-0.068380243;655.16;671.61;610.23;610.36;1.81E+11;
MICEXINDEXCF;15.01.2009;-0.007651222;610.36;627.59;600.7;605.69;1.76E+11;
MICEXINDEXCF;16.01.2009;0.004853968;606.95;624.24;603.73;608.63;1.79E+11;
MICEXINDEXCF;19.01.2009;-0.035588124;608.64;617.59;580.52;586.97;1.69E+11;
MICEXINDEXCF;20.01.2009;-0.029217848;586.97;586.97;556.92;569.82;1.94E+11;
MICEXINDEXCF;21.01.2009;0.023814538;569.78;592.04;548.76;583.39;2.02E+11;
MICEXINDEXCF;22.01.2009;-0.044258558;583.39;597.42;556.58;557.57;2.12E+11;
MICEXINDEXCF;23.01.2009;-0.007084312;557.57;564.84;534.7;553.62;2.12E+11;
MICEXINDEXCF;26.01.2009;0.10826921;553.62;615.24;552.16;613.56;2.14E+11;
MICEXINDEXCF;27.01.2009;-0.017374014;613.56;624.82;595.7;602.9;2.04E+11;
MICEXINDEXCF;28.01.2009;0.032575883;602.9;627.66;602.9;622.54;1.94E+11;
MICEXINDEXCF;29.01.2009;-0.005284801;622.58;626.2;608.09;619.25;1.91E+11;
MICEXINDEXCF;30.01.2009;0.00912394;619.27;648.71;612.56;624.9;1.75E+11;
MICEXINDEXCF;02.02.2009;0.002416387;624.86;629.38;605.68;626.41;1.84E+11;
MICEXINDEXCF;03.02.2009;-0.000622595;626.45;635.38;623.56;626.02;1.55E+11;
MICEXINDEXCF;04.02.2009;0.015766269;626.01;639.66;624.73;635.89;1.78E+11;
MICEXINDEXCF;05.02.2009;-0.019972008;635.89;641.66;618.83;623.19;1.83E+11;
MICEXINDEXCF;06.02.2009;0.052792888;623.19;656.38;623.19;656.09;1.67E+11;
MICEXINDEXCF;09.02.2009;0.064914874;656.06;698.68;654.41;698.68;2.19E+11;
MICEXINDEXCF;10.02.2009;0.041979161;698.67;736.67;684.58;728.01;2.05E+11;
MICEXINDEXCF;11.02.2009;-0.001799426;728.01;743.34;698.36;726.7;2.27E+11;
MICEXINDEXCF;12.02.2009;-0.050034402;726.7;737.72;689.04;690.34;2.06E+11;
MICEXINDEXCF;13.02.2009;0.060651273;690.34;733.98;690.16;732.21;1.74E+11;
MICEXINDEXCF;16.02.2009;-0.027615028;732.17;742.69;707.01;711.99;1.84E+11;
MICEXINDEXCF;17.02.2009;-0.093835588;711.98;711.99;642.56;645.18;1.91E+11;
MICEXINDEXCF;18.02.2009;-0.026705726;645.18;652.57;602.68;627.95;2.16E+11;
MICEXINDEXCF;19.02.2009;0.029572418;628.04;664.05;627.95;646.52;1.91E+11;
MICEXINDEXCF;20.02.2009;-0.022984594;646.42;646.52;620.27;631.66;1.98E+11;
MICEXINDEXCF;24.02.2009;-0.003720356;631.6;635.8;610.01;629.31;2.08E+11;
MICEXINDEXCF;25.02.2009;0.005513976;629.29;649.24;629.29;632.78;1.99E+11;
MICEXINDEXCF;26.02.2009;0.062454566;633.9;672.82;632.78;672.3;2.09E+11;
MICEXINDEXCF;27.02.2009;-0.009296445;672.32;675.23;650.27;666.05;1.85E+11;
MICEXINDEXCF;02.03.2009;-0.028916748;666.02;666.05;643.64;646.79;1.67E+11;
MICEXINDEXCF;03.03.2009;0.011363812;646.23;659.38;638.42;654.14;1.88E+11;
MICEXINDEXCF;04.03.2009;0.048170116;654.14;685.86;654.14;685.65;2.25E+11;
MICEXINDEXCF;05.03.2009;-0.020039379;685.65;691.59;663.51;671.91;2.24E+11;
MICEXINDEXCF;06.03.2009;0.025241476;671.91;694.47;665.03;688.87;2.10E+11;
MICEXINDEXCF;10.03.2009;0.089015344;688.97;755.31;688.87;750.19;2.64E+11;
MICEXINDEXCF;11.03.2009;-0.014982871;750.19;758.92;732.46;738.95;2.24E+11;
MICEXINDEXCF;12.03.2009;-0.014507071;738.95;741.15;706.2;728.23;2.09E+11;
MICEXINDEXCF;13.03.2009;0.028919435;728.3;762.59;728.23;749.29;2.02E+11;
MICEXINDEXCF;16.03.2009;0.017963672;749.27;762.94;737.59;762.75;1.93E+11;
MICEXINDEXCF;17.03.2009;0.012704031;762.75;779.19;760.11;772.44;1.64E+11;
MICEXINDEXCF;18.03.2009;-0.038048263;772.46;791.15;741.22;743.05;2.21E+11;
MICEXINDEXCF;19.03.2009;0.056375749;743.13;794.28;743.05;784.94;2.58E+11;
MICEXINDEXCF;20.03.2009;0.009058017;784.94;802.07;769.15;792.05;2.23E+11;
MICEXINDEXCF;23.03.2009;0.072937315;792.05;851.18;792.05;849.82;2.33E+11;
MICEXINDEXCF;24.03.2009;-0.040043774;849.94;870.45;809.1;815.79;2.27E+11;
MICEXINDEXCF;25.03.2009;0.043589649;815.88;856.31;808.69;851.35;2.45E+11;
MICEXINDEXCF;26.03.2009;-0.002137781;851.38;861.96;839.81;849.53;1.29E+11;
MICEXINDEXCF;27.03.2009;-0.040328181;849.53;858.98;807.24;815.27;1.04E+11;
MICEXINDEXCF;30.03.2009;-0.063672158;815.21;815.27;763.19;763.36;1.52E+11;
MICEXINDEXCF;31.03.2009;0.01253668;763.36;792.42;763.36;772.93;1.18E+11;
MICEXINDEXCF;01.04.2009;0.018488091;772.93;787.84;758.09;787.22;71670386067;
MICEXINDEXCF;02.04.2009;0.064391149;787.26;838.24;787.22;837.91;1.13E+11;
MICEXINDEXCF;03.04.2009;3.58E-05;837.91;850.39;821.08;837.94;88427418752;
MICEXINDEXCF;06.04.2009;-0.002207795;837.89;877.92;829.24;836.09;89631852446;
MICEXINDEXCF;07.04.2009;0.008671315;836.05;857.44;815.93;843.34;83067516009;
MICEXINDEXCF;08.04.2009;0.034861384;843.24;872.81;821.08;872.74;79140068443;
MICEXINDEXCF;09.04.2009;0.057222082;872.93;926.4;872.74;922.68;1.34E+11;
MICEXINDEXCF;10.04.2009;0.005093857;922.68;933.3;905.6;927.38;1.10E+11;
MICEXINDEXCF;13.04.2009;-0.024283465;927.38;929.45;902.72;904.86;1.40E+11;
MICEXINDEXCF;14.04.2009;0.015195721;904.82;942.63;892.72;918.61;2.27E+11;
MICEXINDEXCF;15.04.2009;-0.013727262;918.61;918.61;892.8;906;90982913287;
MICEXINDEXCF;16.04.2009;0.012251656;906.01;924.17;902.74;917.1;1.34E+11;
MICEXINDEXCF;17.04.2009;0.017228219;917.1;937.79;917.1;932.9;1.34E+11;
MICEXINDEXCF;20.04.2009;-0.054025083;932.9;935.22;881.72;882.5;1.01E+11;
MICEXINDEXCF;21.04.2009;-0.005994334;882.15;898.25;862.07;877.21;1.09E+11;
MICEXINDEXCF;22.04.2009;0.031622987;877.23;906.14;877.21;904.95;1.12E+11;
MICEXINDEXCF;23.04.2009;0.025625725;904.93;932.08;897.18;928.14;1.14E+11;
MICEXINDEXCF;24.04.2009;-0.005548732;928.14;935.41;915.94;922.99;92998532201;
MICEXINDEXCF;27.04.2009;-0.022253762;922.99;922.99;891.05;902.45;69865557150;
MICEXINDEXCF;28.04.2009;-0.016588177;902.45;902.45;865.11;887.48;79215434775;
MICEXINDEXCF;29.04.2009;0.038907919;887.52;922.16;881.16;922.01;75947801723;
MICEXINDEXCF;30.04.2009;-0.001800414;922.05;941.04;919.68;920.35;1.52E+11;
MICEXINDEXCF;04.05.2009;0.040658445;920.38;959.26;920.35;957.77;80334905497;
MICEXINDEXCF;05.05.2009;-0.000751746;957.78;966.44;949.34;957.05;1.50E+11;
MICEXINDEXCF;06.05.2009;0.030374589;957.04;993.28;945.55;986.12;1.18E+11;
MICEXINDEXCF;07.05.2009;0.025909626;986.12;1044.62;986.12;1011.67;1.73E+11;
MICEXINDEXCF;08.05.2009;0.01704113;1011.67;1031.03;1011.67;1028.91;2.75E+11;
MICEXINDEXCF;12.05.2009;0.029769368;1028.9;1067.21;1008.97;1059.54;2.93E+11;
MICEXINDEXCF;13.05.2009;-0.048757008;1059.58;1097.11;996.65;1007.88;2.77E+11;
MICEXINDEXCF;14.05.2009;-0.007203238;1007.84;1007.88;976.81;1000.62;2.64E+11;
MICEXINDEXCF;15.05.2009;0.001569027;1000.65;1021.88;982.07;1002.19;1.92E+11;
MICEXINDEXCF;18.05.2009;0.010676618;1002.19;1014.23;969.18;1012.89;2.11E+11;
MICEXINDEXCF;19.05.2009;0.028581583;1012.89;1045.88;1012.89;1041.84;2.56E+11;
MICEXINDEXCF;20.05.2009;0.050765953;1041.84;1094.77;1035.01;1094.73;2.29E+11;
MICEXINDEXCF;21.05.2009;-0.055136883;1094.73;1094.73;1033.14;1034.37;1.91E+11;
MICEXINDEXCF;22.05.2009;0.019006738;1034.45;1066.37;1034.37;1054.03;1.18E+11;
MICEXINDEXCF;25.05.2009;-0.002922118;1054.14;1062.86;1034.69;1050.95;89957174986;
MICEXINDEXCF;26.05.2009;-0.009562777;1050.95;1050.97;1012.29;1040.9;1.36E+11;
MICEXINDEXCF;27.05.2009;0.017965222;1041.13;1070.41;1040.9;1059.6;1.41E+11;
MICEXINDEXCF;28.05.2009;0.014552661;1059.58;1086.1;1048.07;1075.02;1.21E+11;
MICEXINDEXCF;29.05.2009;0.04498521;1075.02;1125.72;1074.99;1123.38;1.30E+11;
MICEXINDEXCF;01.06.2009;0.07372394;1123.4;1207.1;1123.38;1206.2;2.10E+11;
MICEXINDEXCF;02.06.2009;-0.00631736;1206.21;1226.65;1168.31;1198.58;2.97E+11;
MICEXINDEXCF;03.06.2009;-0.074563233;1198.6;1213.82;1106.91;1109.21;2.16E+11;
